NUMERO FAKE FAMILIA,ANO NASCIMENTO,BAIRRO,BENEFICIO CONCEDIDO,DATA CONCESSÃO,SERVIÇO,LOCAL DE EXECUÇÃO,DIA CONCESSÃO,MES CONCESSÃO,ANO CONCESSÃO
123975933,1953,SAO BERNARDO,AVISE 1X300,18/04/2023,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS VILA BIQUINHAS,18,04,2023
123621008,1984,JARDIM LEBLON,AVISE 1X300 RENOVADO,18/04/2023,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS APOLÔNIA,18,04,2023
124970569,1966,VILA BANDEIRANTES,AVISE 1X300 RENOVADO,18/04/2023,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-CS,18,04,2023
124971541,1970,JAQUELINE,AVISE 1X300,18/04/2023,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS ZILAH SPÓSITO,18,04,2023
127435631,1997,AMBROSINA PRIMEIRA SECAO,AVISE 1X300,18/04/2023,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-O,18,04,2023
127192502,2001,SAO MARCOS,AVISE 1X300 RENOVADO,18/04/2023,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-NE,18,04,2023
127435941,1981,FAZENDINHA,AVISE 1X300,18/04/2023,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS VILA FÁTIMA,18,04,2023
127436567,1971,SAGRADA FAMILIA,AVISE 1X300,18/04/2023,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-L,18,04,2023
124315430,1974,ZILAH SPÓSITO,AVISE 1X300 RENOVADO,19/04/2023,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS ZILAH SPÓSITO,19,04,2023
127436235,1987,OCUPACAO VITORIA,AVISE 1X300,19/04/2023,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS ZILAH SPÓSITO,19,04,2023
127285507,1998,JAQUELINE,AVISE 1X300 RENOVADO,19/04/2023,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS ZILAH SPÓSITO,19,04,2023
123708225,1979,SAO TOMAZ,AVISE 1X300,19/04/2023,SERVIÇO DE PROTEÇÃO E ATENDIMENTO ESPECIALIZADO A FAMÍLIAS E INDIVÍDUOS - PAEFI,CREAS NORTE,19,04,2023
127200766,1967,CAMARGOS,AVISE 1X300,19/04/2023,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-O,19,04,2023
123682159,1959,FLAVIO MARQUES LISBOA,AVISE 1X300,19/04/2023,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS VILA CEMIG,19,04,2023
124470536,1984,VITORIA,AVISE 1X300 RENOVADO,19/04/2023,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS ZILAH SPÓSITO,19,04,2023
124195767,1962,APOLONIA,AVISE 1X300,19/04/2023,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS APOLÔNIA,19,04,2023
123756642,1983,VISTA DO SOL,AVISE 1X300 RENOVADO,19/04/2023,SERVIÇO DE PROTEÇÃO E ATENDIMENTO ESPECIALIZADO A FAMÍLIAS E INDIVÍDUOS - PAEFI,CREAS NORDESTE,19,04,2023
124266226,1992,SAO FRANCISCO,AVISE 1X300,19/04/2023,SERVIÇO DE PROTEÇÃO E ATENDIMENTO ESPECIALIZADO A FAMÍLIAS E INDIVÍDUOS - PAEFI,CREAS PAMPULHA,19,04,2023
125660954,1984,BARREIRO,AVISE 1X300,19/04/2023,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS VILA CEMIG,19,04,2023
123544771,2005,JAQUELINE,AVISE 1X300 RENOVADO,19/04/2023,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS ZILAH SPÓSITO,19,04,2023
123868458,2003,JAQUELINE,AVISE 1X300 RENOVADO,19/04/2023,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS ZILAH SPÓSITO,19,04,2023
124461070,1990,SAO JORGE SEGUNDA SECAO,AVISE 1X300,19/04/2023,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS GRACA SABOIA/MORRO DAS PEDRAS,19,04,2023
126401043,1981,OESTE,AVISE 1X300 RENOVADO,19/04/2023,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS ZILAH SPÓSITO,19,04,2023
124330054,1981,SANTA CRUZ,AVISE 1X300 RENOVADO,19/04/2023,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-NE,19,04,2023
124422962,2023,ESPERANÇA,AVISE 1X300,19/04/2023,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS VILA CEMIG,19,04,2023
124888930,1985,SANTA CRUZ,AVISE 1X300,19/04/2023,SERVIÇO DE PROTEÇÃO E ATENDIMENTO ESPECIALIZADO A FAMÍLIAS E INDIVÍDUOS - PAEFI,CREAS NORDESTE,19,04,2023
127196042,1972,SAO PAULO,AVISE 1X300 RENOVADO,19/04/2023,SERVIÇO DE PROTEÇÃO E ATENDIMENTO ESPECIALIZADO A FAMÍLIAS E INDIVÍDUOS - PAEFI,CREAS NORDESTE,19,04,2023
123930173,1962,CONCORDIA,AVISE 1X300,19/04/2023,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-NE,19,04,2023
123865505,1967,SAGRADA FAMILIA,AVISE 1X300,19/04/2023,SERVIÇO DE PROTEÇÃO E ATENDIMENTO ESPECIALIZADO A FAMÍLIAS E INDIVÍDUOS - PAEFI,CREAS NORDESTE,19,04,2023
124261618,1961,OCUPAÇÃO ESPERENÇA,AVISE 1X300 RENOVADO,19/04/2023,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS ZILAH SPÓSITO,19,04,2023
123807239,1964,VILA MARIA,AVISE 1X300,19/04/2023,SERVIÇO DE PROTEÇÃO E ATENDIMENTO ESPECIALIZADO A FAMÍLIAS E INDIVÍDUOS - PAEFI,CREAS NORDESTE,19,04,2023
127285287,1994,VILA ZILAH SPOSITO,AVISE 1X300 RENOVADO,19/04/2023,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS ZILAH SPÓSITO,19,04,2023
124400910,1965,CHACARA LEONINA,AVISE 1X300,19/04/2023,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS VILA ANTENA,19,04,2023
124328715,1976,JAQUELINE,AVISE 1X300 RENOVADO,19/04/2023,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS ZILAH SPÓSITO,19,04,2023
124418343,1965,SAO TOMAZ,AVISE 1X300,19/04/2023,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS VILA BIQUINHAS,19,04,2023
124540536,1987,MORRO DAS PEDRAS,AVISE 1X300 RENOVADO,19/04/2023,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS VILA ANTENA,19,04,2023
124888598,1991,GRANJA WERNECK,AVISE 1X300 RENOVADO,19/04/2023,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS ZILAH SPÓSITO,19,04,2023
124313597,2005,JAQUELINE,AVISE 1X300 RENOVADO,19/04/2023,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS ZILAH SPÓSITO,19,04,2023
127197361,1965,NOVA GRANADA,AVISE 1X300 RENOVADO,19/04/2023,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-O,19,04,2023
127435943,1988,FAZENDINHA,AVISE 1X300,20/04/2023,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS VILA FÁTIMA,20,04,2023
123656269,1996,SANTA TEREZINHA,AVISE 1X300 RENOVADO,20/04/2023,SERVIÇO DE PROTEÇÃO E ATENDIMENTO ESPECIALIZADO A FAMÍLIAS E INDIVÍDUOS - PAEFI,CREAS PAMPULHA,20,04,2023
124756205,2001,COPACABANA,AVISE 1X300 RENOVADO,20/04/2023,SERVIÇO DE PROTEÇÃO E ATENDIMENTO ESPECIALIZADO A FAMÍLIAS E INDIVÍDUOS - PAEFI,CREAS PAMPULHA,20,04,2023
124424740,1992,AGUAS CLARAS,AVISE 1X300,20/04/2023,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS PETRÓPOLIS,20,04,2023
127284903,1984,JARDIM LEBLON,AVISE 1X300,20/04/2023,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS APOLÔNIA,20,04,2023
127195633,1974,MANACAS,AVISE 1X300 RENOVADO,20/04/2023,SERVIÇO DE PROTEÇÃO E ATENDIMENTO ESPECIALIZADO A FAMÍLIAS E INDIVÍDUOS - PAEFI,CREAS PAMPULHA,20,04,2023
123918879,1991,NOSSA SENHORA DA APARECIDA,AVISE 1X300 RENOVADO,24/04/2023,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-CS,24,04,2023
124305417,1985,SOLIMOES,AVISE 1X300,24/04/2023,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS CONJUNTO JARDIM FELICIDADE,24,04,2023
124374646,1961,GRANJA WERNECK,AVISE 1X300 RENOVADO,24/04/2023,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS ZILAH SPÓSITO,24,04,2023
123719125,1955,JAQUELINE,AVISE 1X300 RENOVADO,24/04/2023,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS ZILAH SPÓSITO,24,04,2023
125638614,1975,CENTRO,AVISE 1X300 RENOVADO,24/04/2023,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-CS,24,04,2023
124687349,1985,POMPEIA,AVISE 1X300 RENOVADO,24/04/2023,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-L,24,04,2023
124409802,2003,VILA CALAFATE,AVISE 1X300,24/04/2023,SERVIÇO DE PROTEÇÃO E ATENDIMENTO ESPECIALIZADO A FAMÍLIAS E INDIVÍDUOS - PAEFI,CREAS OESTE,24,04,2023
127434328,1972,LOURDES,AVISE 1X300 RENOVADO,24/04/2023,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-CS,24,04,2023
124403052,1986,BURITIS,AVISE 1X300 RENOVADO,24/04/2023,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-O,24,04,2023
123800783,1971,NOVO GLORIA,AVISE 1X300 RENOVADO,24/04/2023,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-NO,24,04,2023
124308839,1989,NOSSA SENHORA APARECIDA,AVISE 1X300,24/04/2023,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-CS,24,04,2023
124313489,1984,JAQUELINE,AVISE 1X300 RENOVADO,24/04/2023,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS ZILAH SPÓSITO,24,04,2023
127244004,1973,NOSSA SENHORA DA CONCEICAO,AVISE 1X300 RENOVADO,24/04/2023,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-CS,24,04,2023
127284462,1991,COPACABANA,AVISE 1X300 RENOVADO,24/04/2023,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-VN,24,04,2023
127198919,1979,VENTOSA PRIMEIRA SECAO,AVISE 1X300,24/04/2023,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS HAVAÍ/VENTOSA,24,04,2023
126142196,1990,ALTO DOS PINHEIROS,AVISE 1X300 RENOVADO,24/04/2023,SERVIÇO DE PROTEÇÃO E ATENDIMENTO ESPECIALIZADO A FAMÍLIAS E INDIVÍDUOS - PAEFI,CREAS NOROESTE,24,04,2023
123709629,1971,SOLAR DO BARREIRO,AVISE 1X300,24/04/2023,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-B,24,04,2023
123961648,1964,NOSSA SENHORA DA CONCEICAO,AVISE 1X300 RENOVADO,24/04/2023,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-CS,24,04,2023
124423376,1995,VILA NOVO SAO LUCAS,AVISE 1X300,25/04/2023,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-CS,25,04,2023
127191478,1991,VENTOSA PRIMEIRA SECAO,AVISE 1X300,25/04/2023,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS HAVAÍ/VENTOSA,25,04,2023
123758137,1973,JARDIM ALVORADA,AVISE 1X300,25/04/2023,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-P,25,04,2023
124297024,1967,APOLONIA,AVISE 1X300,25/04/2023,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS APOLÔNIA,25,04,2023
127284738,1979,COPACABANA,AVISE 1X300 RENOVADO,25/04/2023,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS APOLÔNIA,25,04,2023
124282781,1982,VILA INESTAN,AVISE 1X300,25/04/2023,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-NE,25,04,2023
127005604,2004,JARDIM LEBLON,AVISE 1X300 RENOVADO,25/04/2023,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-VN,25,04,2023
123845138,2005,MARAJO,AVISE 1X300,25/04/2023,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS HAVAÍ/VENTOSA,25,04,2023
124016016,1999,APOLONIA,AVISE 1X300,25/04/2023,SERVIÇO DE PROTEÇÃO E ATENDIMENTO ESPECIALIZADO A FAMÍLIAS E INDIVÍDUOS - PAEFI,CREAS VENDA NOVA,25,04,2023
123901699,1981,MANGUEIRAS,AVISE 1X300,25/04/2023,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS PETRÓPOLIS,25,04,2023
127285795,1993,CEU AZUL,AVISE 1X300 RENOVADO,25/04/2023,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-VN,25,04,2023
123678334,1975,SAO BERNARDO,AVISE 1X300,25/04/2023,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS VILA BIQUINHAS,25,04,2023
123678334,1975,SAO BERNARDO,AVISE 1X300,25/04/2023,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS VILA BIQUINHAS,25,04,2023
123889395,1982,SANTA HELENA,AVISE 1X300,25/04/2023,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-B,25,04,2023
123968276,1964,APOLONIA,AVISE 1X300,25/04/2023,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS APOLÔNIA,25,04,2023
123838700,1967,HAVAI,AVISE 1X300,25/04/2023,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS HAVAÍ/VENTOSA,25,04,2023
124314105,1991,SAO BERNARDO,AVISE 1X300 RENOVADO,25/04/2023,SERVIÇO DE PROTEÇÃO E ATENDIMENTO ESPECIALIZADO A FAMÍLIAS E INDIVÍDUOS - PAEFI,CREAS NORTE,25,04,2023
127284776,1966,GRANJA WERNECK,AVISE 1X300,25/04/2023,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS ZILAH SPÓSITO,25,04,2023
123836766,1979,VENTOSA PRIMEIRA SECAO,AVISE 1X300,26/04/2023,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS HAVAÍ/VENTOSA,26,04,2023
123511722,1966,JAQUELINE,AVISE 1X300 RENOVADO,26/04/2023,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS ZILAH SPÓSITO,26,04,2023
126484406,1997,ESPERANÇA,AVISE 1X300 RENOVADO,26/04/2023,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS ZILAH SPÓSITO,26,04,2023
124278800,1983,UNIAO,AVISE 1X300,26/04/2023,SERVIÇO DE PROTEÇÃO E ATENDIMENTO ESPECIALIZADO A FAMÍLIAS E INDIVÍDUOS - PAEFI,CREAS NORDESTE,26,04,2023
124465004,1989,HAVAI,AVISE 1X300,26/04/2023,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS HAVAÍ/VENTOSA,26,04,2023
127284660,1998,TREVO,AVISE 1X300 RENOVADO,26/04/2023,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-P,26,04,2023
124327209,1984,BOM JESUS,AVISE 1X300,26/04/2023,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS PEDREIRA PRADO LOPES,26,04,2023
127436918,1972,LAGOINHA,AVISE 1X300,26/04/2023,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS VILA SENHOR DOS PASSOS,26,04,2023
124310402,1977,APOLONIA,AVISE 1X300 RENOVADO,26/04/2023,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS APOLÔNIA,26,04,2023
123609934,1978,SALGADO FILHO,AVISE 1X300,26/04/2023,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-O,26,04,2023
123679060,1961,RIO BRANCO,AVISE 1X300 RENOVADO,27/04/2023,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS APOLÔNIA,27,04,2023
123872619,1973,CARLOS PRATES,AVISE 1X300 RENOVADO,27/04/2023,SERVIÇO DE PROTEÇÃO E ATENDIMENTO ESPECIALIZADO A FAMÍLIAS E INDIVÍDUOS - PAEFI,CREAS NOROESTE,27,04,2023
127285012,1998,CONJUNTO FLORAMAR,AVISE 1X300 RENOVADO,27/04/2023,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS CONJUNTO JARDIM FELICIDADE,27,04,2023
124413139,1963,SAO PAULO,AVISE 1X300,27/04/2023,SERVIÇO DE PROTEÇÃO E ATENDIMENTO ESPECIALIZADO A FAMÍLIAS E INDIVÍDUOS - PAEFI,CREAS NORDESTE,27,04,2023
124971024,1974,BAIRRO MADRE GERTRUDES,AVISE 1X300 RENOVADO,27/04/2023,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-O,27,04,2023
127437194,1979,NOVA GAMELEIRA,AVISE 1X300,27/04/2023,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-O,27,04,2023
123669336,1979,MINASCAIXA,AVISE 1X300,27/04/2023,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-VN,27,04,2023
124540994,1984,OCUPAÇÃO VITÓRIA,AVISE 1X300,27/04/2023,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS ZILAH SPÓSITO,27,04,2023
123877869,1980,CONJUNTO JARDIM FELICIDADE,AVISE 1X300 RENOVADO,27/04/2023,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS CONJUNTO JARDIM FELICIDADE,27,04,2023
124410138,1991,MILIONARIOS,AVISE 1X300 RENOVADO,27/04/2023,SERVIÇO DE PROTEÇÃO E ATENDIMENTO ESPECIALIZADO A FAMÍLIAS E INDIVÍDUOS - PAEFI,CREAS BARREIRO,27,04,2023
127437022,1950,JARDIM GUANABARA,AVISE 1X300,27/04/2023,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-N,27,04,2023
124340291,1965,GLORIA,AVISE 1X300,27/04/2023,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-NO,27,04,2023
123476379,1956,JAQUELINE,AVISE 1X300,27/04/2023,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS ZILAH SPÓSITO,27,04,2023
124045035,1989,JARDIM MONTANHES,AVISE 1X300,27/04/2023,SERVIÇO DE PROTEÇÃO E ATENDIMENTO ESPECIALIZADO A FAMÍLIAS E INDIVÍDUOS - PAEFI,CREAS NOROESTE,27,04,2023
127285367,1981,JARDIM FELICIDADE,AVISE 1X300 RENOVADO,27/04/2023,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS CONJUNTO JARDIM FELICIDADE,27,04,2023
124304773,1994,VILA ZILAH SPOSITO,AVISE 1X300,27/04/2023,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS ZILAH SPÓSITO,27,04,2023
127196285,1979,OURO PRETO,AVISE 1X300,27/04/2023,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS NOVO OURO PRETO,27,04,2023
127201103,1966,SANTO AGOSTINHO,AVISE 1X300 RENOVADO,28/04/2023,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-CS,28,04,2023
124464167,2000,ERMELINDA,AVISE 1X300,28/04/2023,SERVIÇO DE PROTEÇÃO E ATENDIMENTO ESPECIALIZADO A FAMÍLIAS E INDIVÍDUOS - PAEFI,CREAS PAMPULHA,28,04,2023
127242766,1996,SANTA TEREZINHA,AVISE 1X300,28/04/2023,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-P,28,04,2023
123647159,1975,FERNAO DIAS,AVISE 1X300,28/04/2023,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-NE,28,04,2023
127434594,1999,SANTA ROSA,AVISE 1X300 RENOVADO,28/04/2023,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-P,28,04,2023
123945297,1972,VENTOSA PRIMEIRA SECAO,AVISE 1X300,28/04/2023,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS HAVAÍ/VENTOSA,28,04,2023
127437275,1982,ESTORIL,AVISE 1X300,28/04/2023,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-O,28,04,2023
127285558,1984,CONJUNTO MINASCAIXA,AVISE 1X300 RENOVADO,28/04/2023,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-VN,28,04,2023
123901510,1964,VILA JARDIM ALVORADA,AVISE 1X300,28/04/2023,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-P,28,04,2023
124929338,1988,PAULO VI,AVISE 1X300,28/04/2023,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS CONJUNTO PAULO VI,28,04,2023
125100999,1982,SANTA CRUZ,AVISE 1X300 RENOVADO,28/04/2023,SERVIÇO DE PROTEÇÃO E ATENDIMENTO ESPECIALIZADO A FAMÍLIAS E INDIVÍDUOS - PAEFI,CREAS NORDESTE,28,04,2023
127436487,1965,SANTA MONICA,AVISE 1X300,28/04/2023,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-P,28,04,2023
124651172,2006,VILA INESTAN,AVISE 1X300 RENOVADO,02/05/2023,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-NE,02,05,2023
123699422,1972,UNIVERSO,AVISE 1X300 RENOVADO,02/05/2023,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-VN,02,05,2023
124278920,1966,CENTRO,AVISE 1X300,02/05/2023,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-CS,02,05,2023
127435444,1986,JARDIM DOS COMERCIARIOS,AVISE 1X300 RENOVADO,02/05/2023,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-VN,02,05,2023
127095178,1976,CONCORDIA,AVISE 1X300,02/05/2023,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-NE,02,05,2023
127435362,1998,SANTA MARIA,AVISE 1X300 RENOVADO,02/05/2023,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-O,02,05,2023
124308862,1947,LAJEDO,AVISE 1X300,02/05/2023,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS NOVO AARÃO REIS,02,05,2023
124083013,1980,SANTA EFIGENIA,AVISE 1X300,02/05/2023,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-L,02,05,2023
123915205,1975,NOVO AARAO REIS,AVISE 1X300,02/05/2023,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS NOVO AARÃO REIS,02,05,2023
127437375,1999,JARDIM LEBLON,AVISE 1X300,02/05/2023,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS APOLÔNIA,02,05,2023
127242791,1994,SUZANA,AVISE 1X300 RENOVADO,02/05/2023,SERVIÇO DE PROTEÇÃO E ATENDIMENTO ESPECIALIZADO A FAMÍLIAS E INDIVÍDUOS - PAEFI,CREAS PAMPULHA,02,05,2023
123996292,1960,HAVAI,AVISE 1X300 RENOVADO,02/05/2023,SERVIÇO DE PROTEÇÃO E ATENDIMENTO ESPECIALIZADO A FAMÍLIAS E INDIVÍDUOS - PAEFI,CREAS OESTE,02,05,2023
